Time,Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
46.1796,2,1,0,0,4,4,0.769261,0.0115516,0.175512,-0.000183975,30,1.43256,2.29464,16.5417,33.0833,0.0465045,0.0152976,0.842052,-2.73099,1.70481,1.70941,-0.504839,-0.0637056,0
46.1904,2,1,0,0,4,4,0.765472,0.0113363,0.175512,-0.000183975,30,1.4255,2.29464,16.5417,33.0833,0.0462754,0.0152976,0.832408,-2.70347,1.70191,1.71234,-0.500289,-0.0649157,0
46.2018,2,1,0,0,4,4,0.762968,0.0106239,0.175512,-0.000183975,30,1.42084,2.29464,16.5417,33.0833,0.0461241,0.0152976,0.826067,-2.63175,1.68886,1.72584,-0.48938,-0.0692686,0
46.2123,2,1,0,0,4,4,0.772618,0.0114732,0.175512,-0.000183975,30,1.43881,2.29464,16.5417,33.0833,0.0467074,0.0152976,0.850652,-2.73149,1.70248,1.71176,-0.505368,-0.0641407,0
46.2244,2,1,0,0,4,4,0.774631,0.0120172,0.175512,-0.000183975,30,1.44256,2.29464,16.5417,33.0833,0.0468291,0.0152976,0.855831,-2.78321,1.71154,1.70271,-0.513216,-0.0612375,0
46.236,2,1,0,0,4,4,0.77871,0.0125148,0.175512,-0.000183975,30,1.45016,2.29464,16.5417,33.0833,0.0470757,0.0152976,0.866383,-2.83366,1.71873,1.69567,-0.521136,-0.0588023,0
46.2472,2,1,0,0,4,1,0.783536,0.0129821,0.175512,-0.000183975,30,1.45914,2.29464,16.5417,33.0833,0.0473675,0.0152976,0.878965,-2.88197,1.72485,1.6898,-0.528831,-0.056686,0
46.2586,2,1,0,0,4,1,0.787281,0.0132723,0.176248,-0.000183975,30,1.45694,2.29945,16.611,33.222,0.0473951,0.0153296,0.885086,-2.89913,1.72912,1.68575,-0.531147,-0.0554463,0
46.269,2,1,0,0,4,1,0.791244,0.013253,0.17772,-0.000183975,30,1.44613,2.30903,16.7497,33.4994,0.0472392,0.0153935,0.888103,-2.87942,1.72949,1.68541,-0.527466,-0.0555271,0
46.2802,2,1,0,0,4,1,0.778608,0.0123192,0.179744,-0.000183975,30,1.39907,2.32214,16.9405,33.8809,0.0459614,0.0154809,0.845729,-2.74179,1.72039,1.69407,-0.503934,-0.0597363,0
46.2911,2,1,0,0,4,1,0.730896,0.00899148,0.187471,-0.000183975,30,1.23298,2.37152,17.6687,35.3374,0.0413667,0.0158102,0.699634,-2.23167,1.6763,1.73932,-0.416932,-0.0818443,0
46.3022,2,1,0,0,4,1,0.700163,0.00632394,0.2101,-0.000183975,30,0.995546,2.51058,19.8014,39.6029,0.0353592,0.0167372,0.564738,-1.65677,1.63223,1.79085,-0.314708,-0.116368,0
46.3138,2,1,0,0,4,1,0.686537,0.0040302,0.245975,-0.000183975,30,0.770599,2.71648,23.1826,46.3652,0.0296144,0.0181098,0.460752,-1.12098,1.56674,1.88223,-0.218366,-0.182597,0
46.325,2,1,0,0,4,1,0.696976,0.00197432,0.291785,-0.000183975,30,0.605514,2.95864,27.5001,55.0001,0.0253445,0.0197243,0.402334,-0.629537,1.42817,2.16776,-0.129632,-0.372737,0
46.3359,2,1,0,0,4,1,0.752404,0.00274225,0.337595,-0.000183975,30,0.525241,3.18243,31.8175,63.6351,0.0236475,0.0212162,0.415718,-0.699655,1.52711,1.94857,-0.13843,-0.268357,0
46.3469,2,1,0,0,4,1,0.820857,0.00290546,0.388004,-0.000183975,30,0.465066,3.41176,36.5685,73.137,0.0224471,0.0227451,0.443197,-0.658603,1.5544,1.90188,-0.128916,-0.253282,0
46.3588,2,1,0,0,4,1,0.872645,0.00191669,0.438965,-0.000183975,30,0.410859,3.6289,41.3715,82.7429,0.0210929,0.0241927,0.451855,-0.47241,1.46622,2.07245,-0.095776,-0.383944,0
46.3701,2,1,0,0,4,1,0.918255,0.000201406,0.49287,-0.000183975,30,0.363384,3.84527,46.4519,92.9037,0.0197679,0.0256351,0.453236,-0.0677174,1.0892,6.60551,-0.0162065,-3.65382,0
46.3809,2,1,0,0,4,1,0.953715,-0.00153277,0.542543,-0.000183975,30,0.326789,4.03439,51.1335,102.267,0.0186515,0.0268959,0.449798,-2.16261,-2.76003,0.867022,0.614368,0.480112,0
46.3929,2,1,0,0,4,1,0.977611,-0.00322226,0.598288,-0.000183975,30,0.289269,4.23658,56.3873,112.775,0.0173374,0.0282439,0.432135,-2.80673,3.27152,1.22012,-0.32854,0.228381,0
46.4039,2,1,0,0,4,1,1.01516,-0.00425169,0.646673,-0.000183975,30,0.267305,4.40456,60.9475,121.895,0.0166562,0.0293638,0.43655,-1.66399,2.68795,1.29622,-0.225598,0.173084,0
46.4145,2,1,0,0,4,1,1.04287,-0.00515866,0.692299,-0.000183975,30,0.247909,4.5573,65.2476,130.495,0.0159833,0.030382,0.434232,-1.2715,2.47566,1.33883,-0.182915,0.142654,0
46.4261,2,1,0,0,4,1,1.07684,-0.00615565,0.748779,-0.000183975,30,0.227573,4.73955,70.5708,141.142,0.015259,0.031597,0.432651,-1.02653,2.34751,1.37106,-0.153328,0.119549,0
46.4367,2,1,0,0,4,1,1.09952,-0.00755737,0.792013,-0.000183975,30,0.213603,4.87446,74.6455,149.291,0.0147299,0.0324964,0.429424,-0.871945,2.25435,1.39861,-0.133966,0.0973752,0
46.4475,2,1,0,0,4,1,1.13151,-0.00826265,0.838191,-0.000183975,30,0.201904,5.01455,78.9977,157.995,0.0143234,0.0334304,0.433847,-0.793185,2.22003,1.40983,-0.123164,0.0890635,0
46.4585,2,1,0,0,4,1,1.14382,-0.00913149,0.87517,-0.000183975,30,0.191302,5.12397,82.4829,164.966,0.0138674,0.0341598,0.42614,-0.724224,2.18764,1.421,-0.113599,0.0805893,0
46.4696,2,1,0,0,4,1,1.1467,-0.0104696,0.891912,-0.000183975,30,0.186409,5.17275,84.0607,168.121,0.0136413,0.034485,0.420598,-0.680731,2.15681,1.43222,-0.10782,0.0702891,0
46.4806,2,1,0,0,4,1,1.12076,-0.0117894,0.894304,-0.000183975,30,0.181462,5.17968,84.2861,168.572,0.0132971,0.0345312,0.397668,-0.644088,2.13294,1.44133,-0.102793,0.0624208,0
46.492,2,1,0,0,4,1,1.06396,-0.0141476,0.894488,-0.000183975,30,0.172212,5.18022,84.3035,168.607,0.0126206,0.0345348,0.352147,-0.588908,2.1023,1.4536,-0.0949147,0.0520158,0
46.5023,2,1,0,0,4,1,0.985141,-0.0173349,0.894488,-0.000183975,30,0.159455,5.18022,84.3035,168.607,0.0116857,0.0345348,0.294259,-0.527376,2.07542,1.46493,-0.0857405,0.042452,0
46.5135,2,1,0,0,4,1,0.927579,-0.0184582,0.894488,-0.000183975,30,0.150138,5.18022,84.3035,168.607,0.0110029,0.0345348,0.255693,-0.490775,2.06612,1.46899,-0.0800321,0.0398684,0
46.5244,2,1,0,0,4,1,0.885936,-0.0187182,0.894488,-0.000183975,30,0.143397,5.18022,84.3035,168.607,0.0105089,0.0345348,0.229706,-0.466324,2.06203,1.4708,-0.0761463,0.0393146,0
46.5354,2,1,0,0,4,1,0.846352,-0.0195769,0.894488,-0.000183975,30,0.13699,5.18022,84.3035,168.607,0.0100393,0.0345348,0.206468,-0.442288,2.05636,1.47332,-0.0723554,0.0375902,0
46.5467,2,1,0,0,4,1,0.860081,-0.017466,0.896327,-0.000183975,30,0.138784,5.18554,84.4769,168.954,0.0101813,0.0345703,0.213928,-0.45277,2.06456,1.46968,-0.073872,0.0421333,0
46.5573,2,1,0,0,4,1,0.870696,-0.015805,0.896327,-0.000183975,30,0.140497,5.18554,84.4769,168.954,0.0103069,0.0345703,0.220139,-0.463138,2.07278,1.46608,-0.0753614,0.0465612,0
46.5684,2,1,0,0,4,1,0.848243,-0.0166986,0.896327,-0.000183975,30,0.136874,5.18554,84.4769,168.954,0.0100411,0.0345703,0.20712,-0.447767,2.06673,1.46872,-0.073004,0.0440696,0
46.5792,2,1,0,0,4,1,0.849619,-0.0160133,0.896327,-0.000183975,30,0.137096,5.18554,84.4769,168.954,0.0100574,0.0345703,0.207905,-0.450295,2.06991,1.46733,-0.0733402,0.0459555,0
46.5905,2,1,0,0,4,1,0.833676,-0.0165569,0.896327,-0.000183975,30,0.134523,5.18554,84.4769,168.954,0.00986869,0.0345703,0.198915,-0.439731,2.06611,1.46899,-0.0717083,0.0444468,0
46.6011,2,1,0,0,4,1,0.820969,-0.0171001,0.896327,-0.000183975,30,0.132473,5.18554,84.4769,168.954,0.00971827,0.0345703,0.191913,-0.431241,2.06284,1.47044,-0.0703988,0.0430349,0
46.6159,2,1,0,0,4,1,0.809413,-0.0176448,0.898167,-0.000183975,30,0.130207,5.19086,84.6503,169.301,0.00956185,0.0346057,0.185288,-0.422204,2.05975,1.47181,-0.0689933,0.0417064,0
46.6271,2,1,0,0,4,1,0.815211,-0.0169103,0.898351,-0.000183975,30,0.1311,5.19139,84.6676,169.335,0.00962837,0.0346093,0.188362,-0.426838,2.06297,1.47038,-0.0696772,0.0435179,0
46.6382,2,1,0,0,4,1,0.823007,-0.0160578,0.898351,-0.000183975,30,0.132353,5.19139,84.6676,169.335,0.00972045,0.0346093,0.192591,-0.43324,2.06721,1.46851,-0.0706244,0.0458282,0
46.649,2,1,0,0,4,1,0.840183,-0.0149443,0.898535,-0.000183975,30,0.135074,5.19192,84.6849,169.37,0.00992128,0.0346128,0.202059,-0.446051,2.07419,1.46547,-0.0725477,0.0492428,0
46.6605,2,1,0,0,4,1,0.849409,-0.0140615,0.899455,-0.000183975,30,0.136348,5.19458,84.7716,169.543,0.01002,0.0346305,0.207062,-0.453587,2.08007,1.46293,-0.0736326,0.0523343,0
46.6713,2,1,0,0,4,1,0.847385,-0.0137208,0.899455,-0.000183975,30,0.136023,5.19458,84.7716,169.543,0.00999609,0.0346305,0.205913,-0.453605,2.08201,1.4621,-0.0735891,0.0536339,0
46.6819,2,1,0,0,4,1,0.833511,-0.0142575,0.899455,-0.000183975,30,0.133796,5.19458,84.7716,169.543,0.00983242,0.0346305,0.198132,-0.443552,2.07729,1.46413,-0.0720686,0.0516151,0
46.6934,2,1,0,0,4,1,0.79415,-0.0164909,0.899455,-0.000183975,30,0.127478,5.19458,84.7716,169.543,0.00936811,0.0346305,0.176984,-0.414965,2.06281,1.47045,-0.0677424,0.0446245,0
46.7042,2,1,0,0,4,1,0.789089,-0.0163757,0.899639,-0.000183975,30,0.126626,5.19511,84.789,169.578,0.00930651,0.0346341,0.174328,-0.412208,2.06284,1.47044,-0.0672918,0.0449385,0
46.7148,2,1,0,0,4,1,0.789748,-0.016108,0.899639,-0.000183975,30,0.126732,5.19511,84.789,169.578,0.00931428,0.0346341,0.174668,-0.413163,2.06401,1.46992,-0.067422,0.0456855,0
46.7263,2,1,0,0,4,1,0.790053,-0.0159071,0.899639,-0.000183975,30,0.126781,5.19511,84.789,169.578,0.00931788,0.0346341,0.174826,-0.413787,2.0649,1.46953,-0.0675043,0.0462623,0
46.7368,2,1,0,0,4,1,0.811885,-0.0144278,0.902031,-0.000183975,30,0.129767,5.20201,85.0144,170.029,0.00954997,0.0346801,0.185812,-0.428397,2.07396,1.46557,-0.0696818,0.0510058,0
46.7479,2,1,0,0,4,1,0.828258,-0.0132456,0.902215,-0.000183975,30,0.132343,5.20254,85.0317,170.063,0.00974057,0.0346836,0.194634,-0.441793,2.08284,1.46175,-0.0716535,0.0555583,0
46.7591,2,1,0,0,4,1,0.821117,-0.0134641,0.902215,-0.000183975,30,0.131202,5.20254,85.0317,170.063,0.0096566,0.0346836,0.190741,-0.436776,2.08063,1.46269,-0.0708906,0.0546567,0
46.7699,2,1,0,0,4,1,0.819237,-0.0132994,0.902215,-0.000183975,30,0.130902,5.20254,85.0317,170.063,0.00963449,0.0346836,0.189724,-0.436254,2.08151,1.46232,-0.0707858,0.0553335,0
46.7808,2,1,0,0,4,1,0.821509,-0.0125084,0.902215,-0.000183975,30,0.131265,5.20254,85.0317,170.063,0.0096612,0.0346836,0.190953,-0.440673,2.08738,1.45982,-0.071367,0.0588323,0
46.792,2,1,0,0,4,1,0.802172,-0.0128431,0.902215,-0.000183975,30,0.128175,5.20254,85.0317,170.063,0.0094338,0.0346836,0.18063,-0.427824,2.08274,1.46179,-0.0693902,0.0572995,0
46.8035,2,1,0,0,4,1,0.7822,-0.0138714,0.902215,-0.000183975,30,0.124984,5.20254,85.0317,170.063,0.00919892,0.0346836,0.17031,-0.412685,2.0741,1.4655,-0.0671228,0.0530516,0
46.8148,2,1,0,0,4,1,0.788669,-0.012984,0.902399,-0.000183975,30,0.125979,5.20307,85.0491,170.098,0.0092731,0.0346871,0.173579,-0.419195,2.08027,1.46285,-0.0680453,0.0566774,0
46.8256,2,1,0,0,4,1,0.79776,-0.0122939,0.90663,-0.000183975,30,0.12654,5.21526,85.4479,170.896,0.00933622,0.0347684,0.177452,-0.423971,2.08578,1.4605,-0.0686975,0.0598589,0
46.8365,2,1,0,0,4,1,0.795721,-0.0130014,0.910677,-0.000183975,30,0.125376,5.22688,85.8293,171.659,0.00927097,0.0348459,0.175611,-0.417118,2.08013,1.46291,-0.0677112,0.0566017,0
46.8475,2,1,0,0,4,1,0.804436,-0.0127347,0.910677,-0.000183975,30,0.126749,5.22688,85.8293,171.659,0.00937251,0.0348459,0.180132,-0.423158,2.08292,1.46172,-0.0686294,0.057787,0
46.8585,2,1,0,0,4,1,0.787573,-0.0139837,0.910677,-0.000183975,30,0.124092,5.22688,85.8293,171.659,0.00917603,0.0348459,0.171444,-0.409311,2.07327,1.46587,-0.0665922,0.0526255,0
46.8706,2,1,0,0,4,1,0.749322,-0.0171882,0.910677,-0.000183975,30,0.118065,5.22688,85.8293,171.659,0.00873038,0.0348459,0.152641,-0.380911,2.05579,1.47358,-0.0623261,0.0428142,0
46.8813,2,1,0,0,4,1,0.715025,-0.0197751,0.910677,-0.000183975,30,0.112661,5.22688,85.8293,171.659,0.00833078,0.0348459,0.136834,-0.358877,2.04584,1.47809,-0.0589127,0.0372136,0
46.8929,2,1,0,0,4,1,0.690415,-0.0214503,0.910677,-0.000183975,30,0.108784,5.22688,85.8293,171.659,0.00804405,0.0348459,0.126096,-0.344196,2.0406,1.48049,-0.0566001,0.0343072,0
46.9046,2,1,0,0,4,1,0.701951,-0.020584,0.911781,-0.000183975,30,0.110401,5.23005,85.9334,171.867,0.00816855,0.034867,0.130908,-0.350423,2.04306,1.47936,-0.0575774,0.0357511,0
46.9156,2,1,0,0,4,1,0.730072,-0.0180895,0.911965,-0.000183975,30,0.114789,5.23058,85.9507,171.901,0.00849408,0.0348705,0.143444,-0.368251,2.05136,1.47557,-0.0603421,0.0406812,0
46.9263,2,1,0,0,4,1,0.732691,-0.0173712,0.911965,-0.000183975,30,0.1152,5.23058,85.9507,171.901,0.00852455,0.0348705,0.144648,-0.370726,2.0538,1.47447,-0.0606991,0.0423632,0
46.9374,2,1,0,0,4,1,0.751485,-0.0157317,0.911965,-0.000183975,30,0.118155,5.23058,85.9507,171.901,0.00874321,0.0348705,0.153454,-0.383915,2.06137,1.47109,-0.0627032,0.0467783,0
46.9483,2,1,0,0,4,1,0.746532,-0.0157011,0.911965,-0.000183975,30,0.117377,5.23058,85.9507,171.901,0.00868559,0.0348705,0.151104,-0.381238,2.06106,1.47122,-0.0622721,0.0468693,0
46.9594,2,1,0,0,4,1,0.701751,-0.0186771,0.911965,-0.000183975,30,0.110336,5.23058,85.9507,171.901,0.00816458,0.0348705,0.130795,-0.352286,2.04765,1.47726,-0.0577964,0.0394013,0
46.9702,2,1,0,0,4,1,0.676493,-0.0204155,0.911965,-0.000183975,30,0.106364,5.23058,85.9507,171.901,0.00787071,0.0348705,0.120073,-0.337057,2.04178,1.47995,-0.0554044,0.0360462,0
46.9811,2,1,0,0,4,1,0.673785,-0.0202394,0.911965,-0.000183975,30,0.105939,5.23058,85.9507,171.901,0.0078392,0.0348705,0.118954,-0.335795,2.04199,1.47985,-0.0551933,0.0363598,0
46.9921,2,1,0,0,4,1,0.68282,-0.0194724,0.911965,-0.000183975,30,0.107359,5.23058,85.9507,171.901,0.00794432,0.0348705,0.122709,-0.341324,2.04433,1.47878,-0.056059,0.037792,0
47.0041,2,1,0,0,4,1,0.706425,-0.0180816,0.912517,-0.000183975,30,0.11097,5.23216,86.0027,172.005,0.00821399,0.0348811,0.132756,-0.355201,2.0496,1.47637,-0.0582373,0.0406989,0
47.015,2,1,0,0,4,1,0.718847,-0.017034,0.912885,-0.000183975,30,0.112853,5.23322,86.0374,172.075,0.00835505,0.0348881,0.138211,-0.363159,2.05377,1.47449,-0.0594607,0.043202,0
47.0266,2,1,0,0,4,1,0.722594,-0.0165216,0.912885,-0.000183975,30,0.113441,5.23322,86.0374,172.075,0.0083986,0.0348881,0.139898,-0.366015,2.05584,1.47356,-0.0598878,0.0445416,0
47.0371,2,1,0,0,4,1,0.702577,-0.0180173,0.912885,-0.000183975,30,0.110299,5.23322,86.0374,172.075,0.00816595,0.0348881,0.131022,-0.352999,2.04949,1.47642,-0.0578784,0.0408441,0
47.0479,2,1,0,0,4,1,0.677702,-0.0194744,0.912885,-0.000183975,30,0.106394,5.23322,86.0374,172.075,0.00787683,0.0348881,0.120453,-0.338081,2.04393,1.47896,-0.0555336,0.0377881,0
47.0589,2,1,0,0,4,1,0.664185,-0.0202356,0.912885,-0.000183975,30,0.104271,5.23322,86.0374,172.075,0.00771973,0.0348881,0.114921,-0.33023,2.04133,1.48016,-0.0542905,0.0363667,0
47.0701,2,1,0,0,4,1,0.653586,-0.0209527,0.912885,-0.000183975,30,0.102607,5.23322,86.0374,172.075,0.00759653,0.0348881,0.110687,-0.324068,2.0392,1.48114,-0.0533147,0.035122,0
47.0809,2,1,0,0,4,1,0.641629,-0.0214669,0.913253,-0.000183975,30,0.100669,5.23427,86.0721,172.144,0.00745455,0.0348951,0.105977,-0.317243,2.03748,1.48194,-0.0522213,0.0342807,0
47.0921,2,1,0,0,4,1,0.638442,-0.0213499,0.913621,-0.000183975,30,0.100109,5.23533,86.1068,172.214,0.00741454,0.0349022,0.104711,-0.315478,2.03748,1.48193,-0.0519307,0.0344685,0
47.1028,2,1,0,0,4,1,0.650937,-0.0203908,0.913621,-0.000183975,30,0.102068,5.23533,86.1068,172.214,0.00755966,0.0349022,0.109555,-0.322748,2.04012,1.48071,-0.0530815,0.0360899,0
47.1137,2,1,0,0,4,1,0.655993,-0.0201302,0.913621,-0.000183975,30,0.102861,5.23533,86.1068,172.214,0.00761836,0.0349022,0.111551,-0.325619,2.04099,1.48031,-0.0535384,0.036557,0
47.1248,2,1,0,0,4,1,0.6818,-0.018418,0.913621,-0.000183975,30,0.106908,5.23533,86.1068,172.214,0.00791808,0.0349022,0.122061,-0.340979,2.04682,1.47764,-0.0559565,0.0399555,0
47.137,2,1,0,0,4,1,0.70284,-0.0170873,0.913621,-0.000183975,30,0.110207,5.23533,86.1068,172.214,0.00816242,0.0349022,0.131031,-0.353974,2.0523,1.47515,-0.057985,0.043067,0
47.1477,2,1,0,0,4,1,0.690765,-0.0183841,0.913621,-0.000183975,30,0.108313,5.23533,86.1068,172.214,0.00802219,0.0349022,0.125838,-0.345789,2.04756,1.4773,-0.0567321,0.0400292,0
47.1586,2,1,0,0,4,1,0.694696,-0.0179732,0.913621,-0.000183975,30,0.10893,5.23533,86.1068,172.214,0.00806785,0.0349022,0.127516,-0.348395,2.04899,1.47665,-0.057133,0.0409444,0
47.1696,2,1,0,0,4,1,0.696892,-0.0177869,0.913621,-0.000183975,30,0.109274,5.23533,86.1068,172.214,0.00809335,0.0349022,0.128458,-0.349811,2.04969,1.47633,-0.057352,0.0413732,0
47.1809,2,1,0,0,4,1,0.670329,-0.0196685,0.913621,-0.000183975,30,0.105109,5.23533,86.1068,172.214,0.00778486,0.0349022,0.117323,-0.333577,2.04295,1.47941,-0.0548115,0.0374153,0
47.1916,2,1,0,0,4,1,0.667187,-0.0196131,0.913621,-0.000183975,30,0.104616,5.23533,86.1068,172.214,0.00774837,0.0349022,0.116043,-0.331977,2.04286,1.47945,-0.0545502,0.0375209,0
47.2025,2,1,0,0,4,1,0.676722,-0.0190571,0.913621,-0.000183975,30,0.106111,5.23533,86.1068,172.214,0.0078591,0.0349022,0.11995,-0.337574,2.04483,1.47855,-0.055434,0.0386156,0
47.2145,2,1,0,0,4,1,0.671113,-0.0193105,0.913621,-0.000183975,30,0.105232,5.23533,86.1068,172.214,0.00779397,0.0349022,0.117643,-0.334347,2.04383,1.479,-0.0549221,0.0381088,0
47.2261,2,1,0,0,4,1,0.665546,-0.0194118,0.913621,-0.000183975,30,0.104359,5.23533,86.1068,172.214,0.00772931,0.0349022,0.115378,-0.331311,2.04321,1.47929,-0.0544344,0.03791,0
47.2367,2,1,0,0,4,1,0.662867,-0.0195145,0.913621,-0.000183975,30,0.103939,5.23533,86.1068,172.214,0.00769819,0.0349022,0.114297,-0.3298,2.0428,1.47948,-0.0541935,0.0377104,0
47.2476,2,1,0,0,4,1,0.656907,-0.0198778,0.913621,-0.000183975,30,0.103004,5.23533,86.1068,172.214,0.00762898,0.0349022,0.111914,-0.326326,2.04159,1.48004,-0.053644,0.0370212,0
47.259,2,1,0,0,4,1,0.641431,-0.0207968,0.913621,-0.000183975,30,0.100578,5.23533,86.1068,172.214,0.00744926,0.0349022,0.105859,-0.317456,2.03871,1.48137,-0.0522354,0.0353854,0
47.2693,2,1,0,0,4,1,0.634806,-0.0212661,0.913621,-0.000183975,30,0.0995388,5.23533,86.1068,172.214,0.00737231,0.0349022,0.103325,-0.313653,2.03742,1.48197,-0.0516315,0.0346045,0
47.2807,2,1,0,0,4,1,0.639991,-0.0207059,0.913621,-0.000183975,30,0.100352,5.23533,86.1068,172.214,0.00743253,0.0349022,0.105305,-0.316778,2.03879,1.48133,-0.0521224,0.0355407,0
47.2923,2,1,0,0,4,1,0.669218,-0.0189434,0.913621,-0.000183975,30,0.104935,5.23533,86.1068,172.214,0.00777195,0.0349022,0.116869,-0.333727,2.04459,1.47866,-0.0548066,0.0388473,0
47.3032,2,1,0,0,4,1,0.67429,-0.0185453,0.913621,-0.000183975,30,0.10573,5.23533,86.1068,172.214,0.00783086,0.0349022,0.118946,-0.336846,2.04595,1.47804,-0.0552941,0.0396813,0
47.3142,2,1,0,0,4,1,0.676189,-0.0182974,0.913621,-0.000183975,30,0.106028,5.23533,86.1068,172.214,0.00785292,0.0349022,0.11973,-0.338137,2.04674,1.47767,-0.0554916,0.040219,0
47.3339,2,1,0,0,4,1,0.677757,-0.0184943,0.913621,-0.000183975,30,0.106274,5.23533,86.1068,172.214,0.00787113,0.0349022,0.120378,-0.338743,2.04633,1.47786,-0.0555986,0.0397907,0
47.3451,2,1,0,0,4,1,0.642097,-0.0206253,0.913621,-0.000183975,30,0.100682,5.23533,86.1068,172.214,0.00745699,0.0349022,0.106115,-0.31794,2.03908,1.48119,-0.0523085,0.0356794,0
47.3571,2,1,0,0,4,1,0.62609,-0.0211348,0.913621,-0.000183975,30,0.0981721,5.23533,86.1068,172.214,0.00727109,0.0349022,0.100045,-0.309228,2.03712,1.4821,-0.0509082,0.0348194,0
47.3681,2,1,0,0,4,1,0.636918,-0.0205043,0.913621,-0.000183975,30,0.0998701,5.23533,86.1068,172.214,0.00739685,0.0349022,0.104129,-0.315339,2.03899,1.48123,-0.0518822,0.0358901,0
47.3803,2,1,0,0,4,1,0.635704,-0.0206035,0.913621,-0.000183975,30,0.0996797,5.23533,86.1068,172.214,0.00738275,0.0349022,0.103666,-0.314628,2.03872,1.48136,-0.0517698,0.0357174,0
47.3914,2,1,0,0,4,1,0.640476,-0.0206609,0.913621,-0.000183975,30,0.100428,5.23533,86.1068,172.214,0.00743817,0.0349022,0.105491,-0.317067,2.03891,1.48127,-0.0521679,0.0356181,0
47.4021,2,1,0,0,4,1,0.645435,-0.0204456,0.913621,-0.000183975,30,0.101205,5.23533,86.1068,172.214,0.00749575,0.0349022,0.107407,-0.319828,2.03965,1.48093,-0.0526093,0.035993,0
47.4134,2,1,0,0,4,1,0.644635,-0.0208217,0.913621,-0.000183975,30,0.10108,5.23533,86.1068,172.214,0.00748646,0.0349022,0.107096,-0.319105,2.03886,1.4813,-0.052504,0.035343,0
47.4242,2,1,0,0,4,1,0.649719,-0.0201104,0.913621,-0.000183975,30,0.101877,5.23533,86.1068,172.214,0.00754551,0.0349022,0.109078,-0.322353,2.04062,1.48048,-0.0530078,0.0365931,0
47.4359,2,1,0,0,4,1,0.665506,-0.0189766,0.913621,-0.000183975,30,0.104353,5.23533,86.1068,172.214,0.00772884,0.0349022,0.115362,-0.331731,2.04425,1.47881,-0.0544849,0.0387793,0
47.448,2,1,0,0,4,1,0.673893,-0.018372,0.913621,-0.000183975,30,0.105668,5.23533,86.1068,172.214,0.00782624,0.0349022,0.118783,-0.336831,2.04637,1.47784,-0.0552839,0.0400555,0
47.46,2,1,0,0,4,1,0.684356,-0.0176506,0.913621,-0.000183975,30,0.107308,5.23533,86.1068,172.214,0.00794776,0.0349022,0.123131,-0.34328,2.04915,1.47658,-0.0562912,0.0416927,0
47.472,2,1,0,0,4,1,0.704206,-0.0162236,0.912701,-0.000183975,30,0.110588,5.23269,86.0201,172.04,0.00818653,0.0348846,0.131759,-0.356612,2.05541,1.47375,-0.0583575,0.0453599,0
47.4828,2,1,0,0,4,1,0.765844,-0.0120766,0.911229,-0.000183975,30,0.120559,5.22847,85.8813,171.763,0.00891747,0.0348565,0.160512,-0.40264,2.08321,1.46159,-0.0652955,0.0609361,0
47.4941,2,1,0,0,4,1,0.830592,-0.00749476,0.903502,-0.000183975,30,0.132432,5.20625,85.1531,170.306,0.0097541,0.0347084,0.195637,-0.483501,2.1566,1.4323,-0.0765857,0.0981887,0
47.5047,2,1,0,0,4,1,0.903668,-0.00159627,0.884553,-0.000183975,30,0.148739,5.15137,83.3672,166.734,0.0108396,0.0343425,0.243279,-2.73966,4.40674,1.14677,-0.253356,0.461014,0
47.516,2,1,0,0,4,1,0.952955,0.00355825,0.858429,-0.000183975,30,0.164065,5.07473,80.905,161.81,0.0117787,0.0338315,0.283752,-0.334851,1.74384,1.67219,-0.0610188,-0.206816,0
47.5266,2,1,0,0,4,1,0.965091,0.00666284,0.823657,-0.000183975,30,0.176787,4.97089,77.6279,155.256,0.0124323,0.0331392,0.304594,-0.420075,1.83744,1.59706,-0.0740237,-0.110448,0
47.5377,2,1,0,0,4,1,0.914326,0.0068491,0.773616,-0.000183975,30,0.183998,4.81752,72.9116,145.823,0.0125402,0.0321168,0.285881,-0.438944,1.84,1.59524,-0.0772789,-0.107445,0
47.5485,2,1,0,0,4,1,0.867973,0.0074345,0.72615,-0.000183975,30,0.192073,4.66739,68.4381,136.876,0.0126826,0.0311159,0.269751,-0.464782,1.84927,1.58874,-0.0815615,-0.0989846,0
47.5596,2,1,0,0,4,1,0.826844,0.00813816,0.680524,-0.000183975,30,0.201678,4.51838,64.1379,128.276,0.0128916,0.0301225,0.257011,-0.494933,1.85851,1.5824,-0.0865717,-0.090426,0
47.5709,2,1,0,0,4,1,0.773867,0.0090156,0.62754,-0.000183975,30,0.21316,4.33892,59.1442,118.288,0.0130844,0.0289261,0.238812,-0.531298,1.86882,1.57549,-0.0925987,-0.0816253,0
47.5814,2,1,0,0,4,1,0.746942,0.0105479,0.585593,-0.000183975,30,0.228241,4.1914,55.1909,110.382,0.0135338,0.0279426,0.235622,-0.580372,1.88223,1.56674,-0.100681,-0.0697676,0
