Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,0,0,0,1050794131,8.98259,-0.766817,-9.54353,0.000183975
1,0,0,0,1050794131,8.98265,-0.766885,-9.54353,0.000183975
1,0,0,0,1050794131,8.98265,-0.766897,-9.54353,0.000183975
1,0,0,0,1050794131,8.98239,-0.766866,-9.54353,0.000183975
1,0,0,0,1050794131,8.98146,-0.766804,-9.54353,0.000183975
1,0,0,0,1050794131,8.98165,-0.766774,-9.54353,0.000183975
1,0,0,0,1050794131,8.9825,-0.766684,-9.54353,0.000183975
1,0,0,0,1050794131,8.98262,-0.766681,-9.54353,0.000183975
1,0,0,0,1050794131,8.98242,-0.766599,-9.54353,0.000183975
1,0,0,0,1050794131,8.98223,-0.766453,-9.54353,0.000183975
1,0,0,0,1050794131,8.98161,-0.766568,-9.54353,0.000183975
1,0,0,0,1050794131,8.98138,-0.766618,-9.54353,0.000183975
1,0,0,0,1050794131,8.98233,-0.76665,-9.54353,0.000183975
1,0,0,0,1050794131,8.9833,-0.766701,-9.54353,0.000183975
1,0,0,0,1050794131,8.98382,-0.766594,-9.54353,0.000183975
1,0,0,0,1050794131,8.98376,-0.766507,-9.54353,0.000183975
1,0,0,0,1050794131,8.98261,-0.766527,-9.54353,0.000183975
1,0,0,0,1050794131,8.98219,-0.766532,-9.54353,0.000183975
1,0,0,0,1050794131,8.9822,-0.766644,-9.54353,0.000183975
1,0,0,0,1050794131,8.98181,-0.766804,-9.54353,0.000183975
1,0,0,0,1050794131,8.98212,-0.766856,-9.54353,0.000183975
1,0,0,0,1050794131,8.9834,-0.766804,-9.54353,0.000183975
1,0,0,0,1050794131,8.9838,-0.766763,-9.54353,0.000183975
1,0,0,0,1050794131,8.98353,-0.766748,-9.54353,0.000183975
1,0,0,0,1050794131,8.98321,-0.766718,-9.54353,0.000183975
1,0,0,0,1050794131,8.98233,-0.766732,-9.54353,0.000183975
1,0,0,0,1050794131,8.98075,-0.766834,-9.54353,0.000183975
1,0,0,0,1050794131,8.98099,-0.76676,-9.54353,0.000183975
1,0,0,0,1050794131,8.98204,-0.76667,-9.54353,0.000183975
1,0,0,0,1050794131,8.98218,-0.766664,-9.54353,0.000183975
1,0,0,0,1050794131,8.98214,-0.766658,-9.54353,0.000183975
1,0,0,0,1050794131,8.98179,-0.766667,-9.54353,0.000183975
1,0,0,0,1050794131,8.98131,-0.766754,-9.54353,0.000183975
1,0,0,0,1050794131,8.98204,-0.766807,-9.54353,0.000183975
1,0,0,0,1050794131,8.98258,-0.766852,-9.54353,0.000183975
1,0,0,0,1050794131,8.98303,-0.766841,-9.54353,0.000183975
1,0,0,0,1050794131,8.98346,-0.76682,-9.54353,0.000183975
1,0,0,0,1050794131,8.98316,-0.766798,-9.54353,0.000183975
1,0,0,0,1050794131,8.98241,-0.766677,-9.54353,0.000183975
1,0,0,0,1050794131,8.98233,-0.766603,-9.54353,0.000183975
1,0,0,0,1050794131,8.98309,-0.766452,-9.54353,0.000183975
1,0,0,0,1050794131,8.98283,-0.766459,-9.54353,0.000183975
1,0,0,0,1050794131,8.98274,-0.766482,-9.54353,0.000183975
1,0,0,0,1050794131,8.98309,-0.766447,-9.54353,0.000183975
1,0,0,0,1050794131,8.98349,-0.76642,-9.54353,0.000183975
1,0,0,0,1050794131,8.98256,-0.766515,-9.54353,0.000183975
1,0,0,0,1050794131,8.98237,-0.766554,-9.54353,0.000183975
1,0,0,0,1050794131,8.98246,-0.766621,-9.54353,0.000183975
1,0,0,0,1050794131,8.9823,-0.766686,-9.54353,0.000183975
1,0,0,0,1050794131,8.98152,-0.766692,-9.54353,0.000183975
1,0,0,0,1050794131,8.98122,-0.766729,-9.54353,0.000183975
1,0,0,0,1050794131,8.98086,-0.766692,-9.54353,0.000183975
1,0,0,0,1050794131,8.98102,-0.766598,-9.54353,0.000183975
1,0,0,0,1050794131,8.98202,-0.766616,-9.54353,0.000183975
1,0,0,0,1050794131,8.98233,-0.766604,-9.54353,0.000183975
1,0,0,0,1050794131,8.98248,-0.766588,-9.54353,0.000183975
1,0,0,0,1050794131,8.98207,-0.766692,-9.54353,0.000183975
1,0,0,0,1050794131,8.9819,-0.766774,-9.54353,0.000183975
1,0,0,0,1050794131,8.98248,-0.766685,-9.54353,0.000183975
1,0,0,0,1050794131,8.98259,-0.766583,-9.54353,0.000183975
1,0,0,0,1050794131,8.98254,-0.76647,-9.54353,0.000183975
1,0,0,0,1050794131,8.9815,-0.766452,-9.54353,0.000183975
1,0,0,0,1050794131,8.98006,-0.766518,-9.54353,0.000183975
1,0,0,0,1050794131,8.9794,-0.766613,-9.54353,0.000183975
1,0,0,0,1050794131,8.97993,-0.766629,-9.54353,0.000183975
1,0,0,0,1050794131,8.98158,-0.766546,-9.54353,0.000183975
1,0,0,0,1050794131,8.98239,-0.766486,-9.54353,0.000183975
1,0,0,0,1050794131,8.98274,-0.766469,-9.54353,0.000183975
1,0,0,0,1050794131,8.98282,-0.766495,-9.54353,0.000183975
1,0,0,0,1050794131,8.98184,-0.766644,-9.54353,0.000183975
1,0,0,0,1050794131,8.98126,-0.766692,-9.54353,0.000183975
1,0,0,0,1050794131,8.98128,-0.766689,-9.54353,0.000183975
1,0,0,0,1050794131,8.98108,-0.766719,-9.54353,0.000183975
1,0,0,0,1050794131,8.98145,-0.766667,-9.54353,0.000183975
1,0,0,0,1050794131,8.98207,-0.766665,-9.54353,0.000183975
1,0,0,0,1050794131,8.98216,-0.766731,-9.54353,0.000183975
1,0,0,0,1050794131,8.98232,-0.766715,-9.54353,0.000183975
1,0,0,0,1050794131,8.98218,-0.766699,-9.54353,0.000183975
1,0,0,0,1050794131,8.98203,-0.766663,-9.54353,0.000183975
1,0,0,0,1050794131,8.98216,-0.766648,-9.54353,0.000183975
1,0,0,0,1050794131,8.98202,-0.766647,-9.54353,0.000183975
1,0,0,0,1050794131,8.98209,-0.766584,-9.54353,0.000183975
1,0,0,0,1050794131,8.98244,-0.7666,-9.54353,0.000183975
1,0,0,0,1050794131,8.98239,-0.766614,-9.54353,0.000183975
1,0,0,0,1050794131,8.98245,-0.766586,-9.54353,0.000183975
1,0,0,0,1050794131,8.98296,-0.766559,-9.54353,0.000183975
1,0,0,0,1050794131,8.98376,-0.766538,-9.54353,0.000183975
1,0,0,0,1050794131,8.98288,-0.76651,-9.54353,0.000183975
1,0,0,0,1050794131,8.98247,-0.766514,-9.54353,0.000183975
1,0,0,0,1050794131,8.98297,-0.766443,-9.54353,0.000183975
1,0,0,0,1050794131,8.98256,-0.766413,-9.54353,0.000183975
1,0,0,0,1050794131,8.98186,-0.766437,-9.54353,0.000183975
1,0,0,0,1050794131,8.98243,-0.766478,-9.54353,0.000183975
1,0,0,0,1050794131,8.98261,-0.766526,-9.54353,0.000183975
1,0,0,0,1050794131,8.98192,-0.766638,-9.54353,0.000183975
1,0,0,0,1050794131,8.98247,-0.766657,-9.54353,0.000183975
1,0,0,0,1050794131,8.98271,-0.766639,-9.54353,0.000183975
1,0,0,0,1050794131,8.98235,-0.766596,-9.54353,0.000183975
1,0,0,0,1050794131,8.98215,-0.76655,-9.54353,0.000183975
1,0,0,0,1050794131,8.98171,-0.76652,-9.54353,0.000183975
1,0,0,0,1050794131,8.9812,-0.766555,-9.54353,0.000183975
1,0,0,0,1050794131,8.98124,-0.766549,-9.54353,0.000183975
1,0,0,0,1050794131,8.98245,-0.766596,-9.54353,0.000183975
1,0,0,0,1050794131,8.98313,-0.76663,-9.54353,0.000183975
1,0,0,0,1050794131,8.98368,-0.76666,-9.54353,0.000183975
1,0,0,0,1050794131,8.98386,-0.766663,-9.54353,0.000183975
1,0,0,0,1050794131,8.98244,-0.766706,-9.54353,0.000183975
1,0,0,0,1050794131,8.98175,-0.766698,-9.54353,0.000183975
1,0,0,0,1050794131,8.98256,-0.76664,-9.54353,0.000183975
1,0,0,0,1050794131,8.98413,-0.766586,-9.54353,0.000183975
1,0,0,0,1050794131,8.98496,-0.766493,-9.54353,0.000183975
1,0,0,0,1050794131,8.98564,-0.766376,-9.54353,0.000183975
1,0,0,0,1050794131,8.98538,-0.766344,-9.54353,0.000183975
1,0,0,0,1050794131,8.98403,-0.766296,-9.54353,0.000183975
1,0,0,0,1050794131,8.98281,-0.766334,-9.54353,0.000183975
1,0,0,0,1050794131,8.98215,-0.766382,-9.54353,0.000183975
1,0,0,0,1050794131,8.98241,-0.76628,-9.54353,0.000183975
1,0,0,0,1050794131,8.98381,-0.76617,-9.54353,0.000183975
1,0,0,0,1050794131,8.98453,-0.766103,-9.54353,0.000183975
1,0,0,0,1050794131,8.98421,-0.766041,-9.54353,0.000183975
1,0,0,0,1050794131,8.98379,-0.766066,-9.54353,0.000183975
1,0,0,0,1050794131,8.98218,-0.76618,-9.54353,0.000183975
1,0,0,0,1050794131,8.98114,-0.766312,-9.54353,0.000183975
1,0,0,0,1050794131,8.98179,-0.766335,-9.54353,0.000183975
1,0,0,0,1050794131,8.98328,-0.766278,-9.54353,0.000183975
1,0,0,0,1050794131,8.98324,-0.766228,-9.54353,0.000183975
1,0,0,0,1050794131,8.98352,-0.766172,-9.54353,0.000183975
1,0,0,0,1050794131,8.98329,-0.766109,-9.54353,0.000183975
1,0,0,0,1050794131,8.98275,-0.766108,-9.54353,0.000183975
1,0,0,0,1050794131,8.983,-0.766167,-9.54353,0.000183975
1,0,0,0,1050794131,8.98321,-0.76636,-9.54353,0.000183975
1,0,0,0,1050794131,8.98292,-0.766477,-9.54353,0.000183975
1,0,0,0,1050794131,8.98315,-0.766523,-9.54353,0.000183975
1,0,0,0,1050794131,8.98218,-0.766637,-9.54353,0.000183975
1,0,0,0,1050794131,8.98153,-0.766608,-9.54353,0.000183975
1,0,0,0,1050794131,8.98136,-0.766579,-9.54353,0.000183975
1,0,0,0,1050794131,8.98126,-0.766605,-9.54353,0.000183975
1,0,0,0,1050794131,8.98151,-0.766599,-9.54353,0.000183975
1,0,0,0,1050794131,8.98215,-0.766624,-9.54353,0.000183975
1,0,0,0,1050794131,8.98229,-0.766677,-9.54353,0.000183975
1,0,0,0,1050794131,8.98185,-0.766654,-9.54353,0.000183975
1,0,0,0,1050794131,8.98156,-0.766614,-9.54353,0.000183975
1,0,0,0,1050794131,8.98215,-0.766557,-9.54353,0.000183975
1,0,0,0,1050794131,8.98282,-0.766532,-9.54353,0.000183975
1,0,0,0,1050794131,8.98336,-0.766485,-9.54353,0.000183975
1,0,0,0,1050794131,8.98313,-0.766516,-9.54353,0.000183975
1,0,0,0,1050794131,8.98202,-0.766608,-9.54353,0.000183975
1,0,0,0,1050794131,8.98096,-0.766616,-9.54353,0.000183975
1,0,0,0,1050794131,8.98177,-0.766571,-9.54353,0.000183975
1,0,0,0,1050794131,8.98273,-0.76652,-9.54353,0.000183975
1,0,0,0,1050794131,8.98328,-0.766447,-9.54353,0.000183975
1,0,0,0,1050794131,8.98358,-0.766459,-9.54353,0.000183975
1,0,0,0,1050794131,8.98341,-0.766514,-9.54353,0.000183975
1,0,0,0,1050794131,8.98281,-0.766506,-9.54353,0.000183975
1,0,0,0,1050794131,8.98248,-0.766493,-9.54353,0.000183975
1,0,0,0,1050794131,8.98229,-0.766564,-9.54353,0.000183975
1,0,0,0,1050794131,8.98199,-0.766471,-9.54353,0.000183975
1,0,0,0,1050794131,8.9819,-0.766506,-9.54353,0.000183975
1,0,0,0,1050794131,8.9818,-0.766597,-9.54353,0.000183975
1,0,0,0,1050794131,8.98269,-0.766522,-9.54353,0.000183975
1,0,0,0,1050794131,8.98376,-0.766431,-9.54353,0.000183975
1,0,0,0,1050794131,8.98442,-0.766415,-9.54353,0.000183975
1,0,0,0,1050794131,8.98454,-0.766337,-9.54353,0.000183975
1,0,0,0,1050794131,8.9838,-0.76644,-9.54353,0.000183975
1,0,0,0,1050794131,8.98274,-0.766532,-9.54353,0.000183975
1,0,0,0,1050794131,8.98173,-0.766553,-9.54353,0.000183975
1,0,0,0,1050794131,8.98103,-0.76652,-9.54353,0.000183975
1,0,0,0,1050794131,8.98224,-0.766379,-9.54353,0.000183975
1,0,0,0,1050794131,8.98274,-0.766267,-9.54353,0.000183975
1,0,0,0,1050794131,8.98284,-0.76626,-9.54353,0.000183975
1,0,0,0,1050794131,8.98318,-0.766356,-9.54353,0.000183975
1,0,0,0,1050794131,8.98331,-0.766524,-9.54353,0.000183975
1,0,0,0,1050794131,8.98339,-0.766664,-9.54353,0.000183975
1,0,0,0,1050794131,8.98334,-0.766783,-9.54353,0.000183975
1,0,0,0,1050794131,8.983,-0.766888,-9.54353,0.000183975
1,0,0,0,1050794131,8.98356,-0.766787,-9.54353,0.000183975
1,0,0,0,1050794131,8.98286,-0.766741,-9.54353,0.000183975
1,0,0,0,1050794131,8.98254,-0.766757,-9.54353,0.000183975
1,0,0,0,1050794131,8.98257,-0.766663,-9.54353,0.000183975
1,0,0,0,1050794131,8.98297,-0.76661,-9.54353,0.000183975
1,0,0,0,1050794131,8.98281,-0.766612,-9.54353,0.000183975
1,0,0,0,1050794131,8.98284,-0.766666,-9.54353,0.000183975
1,0,0,0,1050794131,8.98336,-0.76669,-9.54353,0.000183975
1,0,0,0,1050794131,8.98391,-0.766718,-9.54353,0.000183975
1,0,0,0,1050794131,8.98453,-0.766799,-9.54353,0.000183975
1,0,0,0,1050794131,8.98476,-0.766801,-9.54353,0.000183975
1,0,0,0,1050794131,8.98444,-0.766653,-9.54353,0.000183975
1,0,0,0,1050794131,8.98383,-0.766593,-9.54353,0.000183975
1,0,0,0,1050794131,8.98297,-0.766527,-9.54353,0.000183975
1,0,0,0,1050794131,8.98275,-0.766486,-9.54353,0.000183975
1,0,0,0,1050794131,8.9829,-0.766418,-9.54353,0.000183975
1,0,0,0,1050794131,8.98321,-0.766301,-9.54353,0.000183975
1,0,0,0,1050794131,8.98343,-0.766191,-9.54353,0.000183975
1,0,0,0,1050794131,8.98356,-0.766153,-9.54353,0.000183975
1,0,0,0,1050794131,8.9843,-0.766063,-9.54353,0.000183975
1,0,0,0,1050794131,8.98422,-0.766175,-9.54353,0.000183975
1,0,0,0,1050794131,8.9843,-0.766341,-9.54353,0.000183975
1,0,0,0,1050794131,8.98371,-0.766432,-9.54353,0.000183975
1,0,0,0,1050794131,8.98289,-0.766588,-9.54353,0.000183975
1,0,0,0,1050794131,8.9825,-0.766631,-9.54353,0.000183975
1,0,0,0,1050794131,8.98304,-0.766527,-9.54353,0.000183975
1,0,0,0,1050794131,8.98411,-0.766432,-9.54353,0.000183975
1,0,0,0,1050794131,8.98503,-0.766338,-9.54353,0.000183975
1,0,0,0,1050794131,8.98587,-0.766247,-9.54353,0.000183975
1,0,0,0,1050794131,8.98598,-0.766355,-9.54353,0.000183975
1,0,0,0,1050794131,8.98524,-0.766371,-9.54353,0.000183975
1,0,0,0,1050794131,8.98426,-0.76648,-9.54353,0.000183975
1,0,0,0,1050794131,8.98306,-0.766591,-9.54353,0.000183975
1,0,0,0,1050794131,8.98219,-0.766549,-9.54353,0.000183975
1,0,0,0,1050794131,8.9822,-0.766505,-9.54353,0.000183975
1,0,0,0,1050794131,8.98292,-0.766496,-9.54353,0.000183975
1,0,0,0,1050794131,8.98302,-0.766437,-9.54353,0.000183975
1,0,0,0,1050794131,8.98308,-0.766448,-9.54353,0.000183975
1,0,0,0,1050794131,8.98305,-0.766602,-9.54353,0.000183975
1,0,0,0,1050794131,8.98222,-0.766735,-9.54353,0.000183975
1,0,0,0,1050794131,8.98219,-0.766799,-9.54353,0.000183975
1,0,0,0,1050794131,8.98311,-0.766798,-9.54353,0.000183975
1,0,0,0,1050794131,8.98312,-0.766767,-9.54353,0.000183975
1,0,0,0,1050794131,8.98267,-0.766607,-9.54353,0.000183975
1,0,0,0,1050794131,8.98308,-0.766511,-9.54353,0.000183975
1,0,0,0,1050794131,8.98302,-0.766426,-9.54353,0.000183975
1,0,0,0,1050794131,8.98272,-0.766444,-9.54353,0.000183975
1,0,0,0,1050794131,8.98291,-0.766543,-9.54353,0.000183975
