Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,1,0,0,0,0.019237,0.0013168,-5.00026,0
1,1,0,0,0,0.0199411,0.00130112,-5.00026,0
1,1,0,0,0,0.036146,0.00203502,-5.00026,0
1,1,0,0,0,0.0452838,0.00256705,-5.00026,0
1,1,0,0,0,0.0514956,0.00305838,-5.00026,0
1,1,0,0,0,0.0478892,0.00300249,-5.00026,0
1,1,0,0,0,0.0372783,0.0025138,-5.00026,0
1,1,0,0,0,0.0174137,0.00151056,-5.00026,0
1,1,0,0,0,0.00650717,0.000812948,-5.00026,0
1,1,0,0,0,0.00525334,0.000661218,-5.00026,0
1,1,0,0,0,0.00586552,0.000589899,-5.00026,0
1,1,0,0,0,0.00227061,0.000409625,-5.00026,0
1,1,0,0,0,0.00106654,0.000280796,-5.00026,0
1,1,0,0,0,0.00157294,0.000293264,-5.00026,0
1,1,0,0,0,0.00146454,0.000347239,-5.00026,0
1,1,0,0,0,3.80298e-05,0.000426396,-5.00026,0
1,1,0,0,0,-0.000896316,0.000338421,-5.00026,0
1,1,0,0,0,-0.00192938,0.000234943,-5.00026,0
1,1,0,0,0,-0.00243933,0.000280459,-5.00026,0
1,1,0,0,0,-0.00273338,0.00027066,-5.00026,0
1,1,0,0,0,-0.00230844,0.000335358,-5.00026,0
1,1,0,0,0,-0.0017523,0.000409783,-5.00026,0
1,1,0,0,0,-0.000672621,0.000580745,-5.00026,0
1,1,0,0,0,0.000223953,0.000527813,-5.00026,0
1,1,0,0,0,0.00034692,0.000451198,-5.00026,0
1,1,0,0,0,0.000313562,0.000458307,-5.00026,0
1,1,0,0,0,-9.21164e-05,0.000537966,-5.00026,0
1,1,0,0,0,0.00216732,0.000572747,-5.00026,0
1,1,0,0,0,0.00508948,0.000664127,-5.00026,0
1,1,0,0,0,0.00577851,0.000589729,-5.00026,0
1,1,0,0,0,0.00541371,0.000420924,-5.00026,0
1,1,0,0,0,0.00271103,0.000304783,-5.00026,0
1,1,0,0,0,-0.00251443,0.000131703,-5.00026,0
1,1,0,0,0,-0.00449149,0.00027698,-5.00026,0
1,1,0,0,0,-0.00459092,0.000247928,-5.00026,0
1,1,0,0,0,-0.00548504,-1.28068e-05,-5.00026,0
1,1,0,0,0,-0.00385035,6.02537e-05,-5.00026,0
1,1,0,0,0,-0.00140135,8.58894e-05,-5.00026,0
1,1,0,0,0,-0.00246351,-1.60959e-05,-5.00026,0
1,1,0,0,0,-0.00393342,0.000163359,-5.00026,0
1,1,0,0,0,-0.00448402,0.000244508,-5.00026,0
1,1,0,0,0,-0.00611128,0.000332266,-5.00026,0
1,1,0,0,0,-0.00540308,0.000525657,-5.00026,0
1,1,0,0,0,-0.00500832,0.000510927,-5.00026,0
1,1,0,0,0,-0.00449768,0.000559952,-5.00026,0
1,1,0,0,0,-0.00494928,0.000407496,-5.00026,0
1,1,0,0,0,-0.00845453,0.000158556,-5.00026,0
1,1,0,0,0,-0.00780966,8.06389e-05,-5.00026,0
1,1,0,0,0,-0.00688959,2.96182e-05,-5.00026,0
1,1,0,0,0,-0.00612229,0.000161153,-5.00026,0
1,1,0,0,0,-0.00591279,0.000216639,-5.00026,0
1,1,0,0,0,-0.00662037,0.000164502,-5.00026,0
1,1,0,0,0,-0.00714509,0.0001847,-5.00026,0
1,1,0,0,0,-0.00440877,0.000439949,-5.00026,0
1,1,0,0,0,-0.000634744,0.000535783,-5.00026,0
1,1,0,0,0,-0.000251325,0.000765643,-5.00026,0
1,1,0,0,0,0.00325145,0.00114522,-5.00026,0
1,1,0,0,0,0.00246183,0.00115147,-5.00026,0
1,1,0,0,0,0.00215693,0.000926581,-5.00026,0
1,1,0,0,0,0.00403807,0.000913071,-5.00026,0
1,1,0,0,0,0.00334029,0.00071573,-5.00026,0
1,1,0,0,0,0.00140024,0.000307382,-5.00026,0
1,1,0,0,0,2.17815e-05,0.000292331,-5.00026,0
1,1,0,0,0,-0.00560053,0.000155993,-5.00026,0
1,1,0,0,0,-0.00818546,6.92777e-05,-5.00026,0
1,1,0,0,0,-0.00812331,6.67148e-05,-5.00026,0
1,1,0,0,0,-0.00730208,0.00013271,-5.00026,0
1,1,0,0,0,-0.00605903,0.000137172,-5.00026,0
1,1,0,0,0,-0.00446096,0.000209122,-5.00026,0
1,1,0,0,0,-0.00350797,0.000237129,-5.00026,0
1,1,0,0,0,-0.00382831,0.000351304,-5.00026,0
1,1,0,0,0,-0.00571706,0.000308172,-5.00026,0
1,1,0,0,0,-0.00703723,0.000217609,-5.00026,0
1,1,0,0,0,-0.00718993,0.000177961,-5.00026,0
1,1,0,0,0,-0.00694718,0.000128065,-5.00026,0
1,1,0,0,0,-0.00644075,0.000109095,-5.00026,0
1,1,0,0,0,-0.00398301,0.000330525,-5.00026,0
1,1,0,0,0,-0.00228656,0.000480251,-5.00026,0
1,1,0,0,0,-0.0036678,0.000388119,-5.00026,0
1,1,0,0,0,-0.00304217,0.000385443,-5.00026,0
1,1,0,0,0,-0.00335052,0.000452232,-5.00026,0
1,1,0,0,0,-0.00697962,0.000247167,-5.00026,0
1,1,0,0,0,-0.00724773,0.000302646,-5.00026,0
1,1,0,0,0,-0.00694129,0.000429165,-5.00026,0
1,1,0,0,0,-0.00651167,0.000511984,-5.00026,0
1,1,0,0,0,-0.00322857,0.000664542,-5.00026,0
1,1,0,0,0,0.00604799,0.00109272,-5.00026,0
1,1,0,0,0,0.00923449,0.00119914,-5.00026,0
1,1,0,0,0,0.0103423,0.00116842,-5.00026,0
1,1,0,0,0,0.0106772,0.0010903,-5.00026,0
1,1,0,0,0,0.00531475,0.000747184,-5.00026,0
1,1,0,0,0,-0.00301067,0.000262904,-5.00026,0
1,1,0,0,0,-0.00208724,0.000232294,-5.00026,0
1,1,0,0,0,-0.00343445,0.000331153,-5.00026,0
1,1,0,0,0,-0.00341418,0.000396077,-5.00026,0
1,1,0,0,0,-0.00348481,0.000436956,-5.00026,0
1,1,0,0,0,-0.0044109,0.000547633,-5.00026,0
1,1,0,0,0,-0.00538553,0.000497245,-5.00026,0
1,1,0,0,0,-0.00647054,0.000386502,-5.00026,0
1,1,0,0,0,-0.00626625,0.000338099,-5.00026,0
1,1,0,0,0,-0.00630823,0.000284601,-5.00026,0
1,1,0,0,0,-0.0058987,0.000195823,-5.00026,0
1,1,0,0,0,-0.00460344,0.000111875,-5.00026,0
1,1,0,0,0,0.0082519,0.000821043,-5.00026,0
1,1,0,0,0,0.0144371,0.00120835,-5.00026,0
1,1,0,0,0,0.0157295,0.00125357,-5.00026,0
1,1,0,0,0,0.0157987,0.00140563,-5.00026,0
1,1,0,0,0,0.00845683,0.00125556,-5.00026,0
1,1,0,0,0,-0.00349488,0.000500647,-5.00026,0
1,1,0,0,0,-0.00674216,0.000251207,-5.00026,0
1,1,0,0,0,-0.00461103,0.000422334,-5.00026,0
1,1,0,0,0,-0.00326675,0.000348334,-5.00026,0
1,1,0,0,0,-0.00541324,0.000164393,-5.00026,0
1,1,0,0,0,-0.000593636,0.000615662,-5.00026,0
1,1,0,0,0,0.00222432,0.000919626,-5.00026,0
1,1,0,0,0,-0.00103302,0.000715287,-5.00026,0
1,1,0,0,0,-0.000767823,0.000697882,-5.00026,0
1,1,0,0,0,0.000759712,0.00072282,-5.00026,0
1,1,0,0,0,0.00795525,0.000891086,-5.00026,0
1,1,0,0,0,0.0196852,0.00137334,-5.00026,0
1,1,0,0,0,0.0204967,0.00154426,-5.00026,0
1,1,0,0,0,0.0224533,0.00183771,-5.00026,0
1,1,0,0,0,0.0173584,0.00184814,-5.00026,0
1,1,0,0,0,0.00816721,0.00143512,-5.00026,0
1,1,0,0,0,0.00235274,0.000959022,-5.00026,0
1,1,0,0,0,0.00224508,0.000919757,-5.00026,0
1,1,0,0,0,0.00178536,0.000730286,-5.00026,0
1,1,0,0,0,0.000934694,0.000666001,-5.00026,0
1,1,0,0,0,-0.00147782,0.000597746,-5.00026,0
1,1,0,0,0,-0.00149345,0.000543977,-5.00026,0
1,1,0,0,0,-0.00437848,0.000361729,-5.00026,0
1,1,0,0,0,-0.00535357,0.000125782,-5.00026,0
1,1,0,0,0,-0.00623354,-0.000123685,-5.00026,0
1,1,0,0,0,-0.00550138,-0.000132391,-5.00026,0
1,1,0,0,0,-0.00420357,-5.54631e-05,-5.00026,0
1,1,0,0,0,-0.00526019,-0.000165731,-5.00026,0
1,1,0,0,0,-0.00656758,-0.000266988,-5.00026,0
1,1,0,0,0,-0.00776184,-0.000209061,-5.00026,0
1,1,0,0,0,-0.00846383,-0.000141828,-5.00026,0
1,1,0,0,0,-0.00703165,1.80891e-05,-5.00026,0
1,1,0,0,0,-0.00592044,0.000129209,-5.00026,0
1,1,0,0,0,-0.00521756,0.000200166,-5.00026,0
1,1,0,0,0,-0.00653522,0.000123509,-5.00026,0
1,1,0,0,0,-0.00939089,-0.000162031,-5.00026,0
1,1,0,0,0,-0.00991863,-0.000191136,-5.00026,0
1,1,0,0,0,-0.00895754,9.77226e-05,-5.00026,0
1,1,0,0,0,-0.00731065,0.00037217,-5.00026,0
1,1,0,0,0,-0.00575127,0.000556789,-5.00026,0
1,1,0,0,0,-0.00546792,0.000601551,-5.00026,0
1,1,0,0,0,-0.00626621,0.000428502,-5.00026,0
1,1,0,0,0,-0.00633688,0.000299161,-5.00026,0
1,1,0,0,0,-0.00552656,0.000177748,-5.00026,0
1,1,0,0,0,-0.00571272,0.000300852,-5.00026,0
1,1,0,0,0,-0.0044468,0.000512917,-5.00026,0
1,1,0,0,0,-0.00490116,0.000376684,-5.00026,0
1,1,0,0,0,-0.00705003,0.000113552,-5.00026,0
1,1,0,0,0,-0.00878485,5.86747e-06,-5.00026,0
1,1,0,0,0,-0.0107925,-0.000316554,-5.00026,0
1,1,0,0,0,-0.0103958,-0.000227163,-5.00026,0
1,1,0,0,0,-0.00934044,2.00721e-05,-5.00026,0
1,1,0,0,0,-0.00672672,0.000275022,-5.00026,0
1,1,0,0,0,-0.00536813,0.000357097,-5.00026,0
1,1,0,0,0,-0.00486763,0.000423459,-5.00026,0
1,1,0,0,0,-0.00446434,0.000492352,-5.00026,0
1,1,0,0,0,-0.00509436,0.000148719,-5.00026,0
1,1,0,0,0,-0.0051877,0.000181012,-5.00026,0
1,1,0,0,0,-0.00502272,0.000108548,-5.00026,0
1,1,0,0,0,-0.00488978,-6.88325e-05,-5.00026,0
1,1,0,0,0,-0.00579881,-0.000118808,-5.00026,0
1,1,0,0,0,-0.00628762,-9.64043e-05,-5.00026,0
1,1,0,0,0,-0.0068668,-0.00017446,-5.00026,0
1,1,0,0,0,-0.00692712,-0.000169524,-5.00026,0
1,1,0,0,0,-0.00805959,-0.000253139,-5.00026,0
1,1,0,0,0,-0.00937267,-0.00036043,-5.00026,0
1,1,0,0,0,-0.00929576,-0.000369644,-5.00026,0
1,1,0,0,0,-0.0074057,1.62041e-05,-5.00026,0
1,1,0,0,0,-0.00482388,0.000335757,-5.00026,0
1,1,0,0,0,-0.00300817,0.000429244,-5.00026,0
1,1,0,0,0,0.000369434,0.000688351,-5.00026,0
1,1,0,0,0,0.00411063,0.000843053,-5.00026,0
1,1,0,0,0,0.00729672,0.00110866,-5.00026,0
1,1,0,0,0,0.0170244,0.00182924,-5.00026,0
1,1,0,0,0,0.0229585,0.00195548,-5.00026,0
1,1,0,0,0,0.0189098,0.00166167,-5.00026,0
1,1,0,0,0,0.0139357,0.00117505,-5.00026,0
1,1,0,0,0,0.00479941,0.000492083,-5.00026,0
1,1,0,0,0,0.00100795,0.000510455,-5.00026,0
1,1,0,0,0,0.00925579,0.000995156,-5.00026,0
1,1,0,0,0,0.0276634,0.00196476,-5.00026,0
1,1,0,0,0,0.0336308,0.00232098,-5.00026,0
1,1,0,0,0,0.0330606,0.00215537,-5.00026,0
1,1,0,0,0,0.0261968,0.00173661,-5.00026,0
1,1,0,0,0,0.0124776,0.00104046,-5.00026,0
1,1,0,0,0,0.000572983,0.000427352,-5.00026,0
1,1,0,0,0,-0.00491429,0.000218531,-5.00026,0
1,1,0,0,0,-0.0049627,7.34475e-05,-5.00026,0
1,1,0,0,0,-0.00630074,-6.34499e-05,-5.00026,0
1,1,0,0,0,-0.00800327,-0.000180462,-5.00026,0
1,1,0,0,0,-0.0066578,0.000101975,-5.00026,0
1,1,0,0,0,-0.0065831,0.00031498,-5.00026,0
1,1,0,0,0,-0.00309989,0.000775992,-5.00026,0
1,1,0,0,0,-0.00196142,0.00117824,-5.00026,0
1,1,0,0,0,-0.000554412,0.00129947,-5.00026,0
1,1,0,0,0,-0.00204935,0.00106969,-5.00026,0
1,1,0,0,0,-0.00440295,0.000795589,-5.00026,0
1,1,0,0,0,-0.00540991,0.000406662,-5.00026,0
1,1,0,0,0,-0.00646172,6.41229e-05,-5.00026,0
1,1,0,0,0,-0.00788231,-0.000240518,-5.00026,0
1,1,0,0,0,-0.00573203,-0.000190417,-5.00026,0
1,1,0,0,0,-0.00517373,-7.96737e-05,-5.00026,0
1,1,0,0,0,-0.00667375,-8.46347e-05,-5.00026,0
1,1,0,0,0,-0.00493368,5.03563e-05,-5.00026,0
1,1,0,0,0,-0.00494614,0.000191333,-5.00026,0
1,1,0,0,0,-0.00577414,0.000195754,-5.00026,0
1,1,0,0,0,-0.00611259,0.000109829,-5.00026,0
1,1,0,0,0,-0.00718233,0.000132727,-5.00026,0
1,1,0,0,0,-0.00845786,0.000186155,-5.00026,0
1,1,0,0,0,-0.00962902,0.00012838,-5.00026,0
1,1,0,0,0,-0.00771876,0.000371767,-5.00026,0
1,1,0,0,0,-0.00667526,0.00055322,-5.00026,0
1,1,0,0,0,-0.00112339,0.000838442,-5.00026,0
1,1,0,0,0,0.00153333,0.000850569,-5.00026,0
1,1,0,0,0,0.000461871,0.000636221,-5.00026,0
1,1,0,0,0,0.000419584,0.000528924,-5.00026,0
1,1,0,0,0,0.000623558,0.00058261,-5.00026,0
1,1,0,0,0,-0.00343662,0.000428459,-5.00026,0
1,1,0,0,0,-0.00200793,0.000657759,-5.00026,0
1,1,0,0,0,-0.00287221,0.000799864,-5.00026,0
1,1,0,0,0,-0.00377304,0.000771428,-5.00026,0
1,1,0,0,0,-0.00487881,0.00073933,-5.00026,0
1,1,0,0,0,-0.00746143,0.000462988,-5.00026,0
1,1,0,0,0,-0.00779017,0.000592698,-5.00026,0
1,1,0,0,0,-0.00736306,0.000618461,-5.00026,0
1,1,0,0,0,-0.00689409,0.000666007,-5.00026,0
1,1,0,0,0,-0.00551918,0.000845989,-5.00026,0
1,1,0,0,0,0.000993474,0.00112626,-5.00026,0
1,1,0,0,0,0.00888241,0.00123661,-5.00026,0
1,1,0,0,0,0.00863648,0.00115244,-5.00026,0
1,1,0,0,0,0.00756941,0.000840726,-5.00026,0
1,1,0,0,0,0.00400903,0.000613572,-5.00026,0
1,1,0,0,0,-0.000308328,0.000632253,-5.00026,0
1,1,0,0,0,0.000557139,0.000629885,-5.00026,0
1,1,0,0,0,-0.000948911,0.000517078,-5.00026,0
1,1,0,0,0,-0.00116768,0.000549188,-5.00026,0
1,1,0,0,0,0.0125169,0.00113806,-5.00026,0
1,1,0,0,0,0.00697792,0.000731922,-5.00026,0
1,1,0,0,0,0.00694477,0.000835676,-5.00026,0
1,1,0,0,0,0.00808442,0.00104016,-5.00026,0
1,1,0,0,0,0.00826021,0.00112157,-5.00026,0
1,1,0,0,0,0.00144181,0.000884401,-5.00026,0
1,1,0,0,0,0.000495089,0.000803476,-5.00026,0
1,1,0,0,0,0.00341621,0.000812903,-5.00026,0
1,1,0,0,0,1.0484e-05,0.000460846,-5.00026,0
1,1,0,0,0,-0.00472099,0.000116311,-5.00026,0
1,1,0,0,0,-0.00332603,0.000223145,-5.00026,0
1,1,0,0,0,0.00125824,0.000560984,-5.00026,0
1,1,0,0,0,-0.00266482,0.000476581,-5.00026,0
1,1,0,0,0,0.000151893,0.000745665,-5.00026,0
1,1,0,0,0,0.00381049,0.00119784,-5.00026,0
1,1,0,0,0,0.000728329,0.0012295,-5.00026,0
1,1,0,0,0,-0.000108252,0.00113888,-5.00026,0
1,1,0,0,0,-0.00187708,0.000934575,-5.00026,0
1,1,0,0,0,-0.00119504,0.000849127,-5.00026,0
1,1,0,0,0,-0.00451278,0.000441003,-5.00026,0
1,1,0,0,0,-0.00407878,0.000370161,-5.00026,0
1,1,0,0,0,-0.00227303,0.000512199,-5.00026,0
1,1,0,0,0,0.00247565,0.000874003,-5.00026,0
1,1,0,0,0,0.00853121,0.00101272,-5.00026,0
1,1,0,0,0,0.0117693,0.00121686,-5.00026,0
1,1,0,0,0,0.0115471,0.00109646,-5.00026,0
1,1,0,0,0,0.00914675,0.000889123,-5.00026,0
1,1,0,0,0,0.00352663,0.000506739,-5.00026,0
1,1,0,0,0,-0.00327826,0.000197596,-5.00026,0
1,1,0,0,0,-0.00217405,0.000231995,-5.00026,0
1,1,0,0,0,-0.00310075,0.000353656,-5.00026,0
1,1,0,0,0,-0.00650574,0.000373662,-5.00026,0
1,1,0,0,0,-0.00584759,0.000584902,-5.00026,0
1,1,0,0,0,0.00751037,0.00141759,-5.00026,-0.000183975
1,1,0,0,0,0.0234313,0.00221042,-5.00026,-0.000183975
1,1,0,0,0,0.0249042,0.00227575,-5.00026,-0.000183975
1,1,0,0,0,0.0247278,0.00237307,-5.00026,-0.000183975
1,1,0,0,0,0.0210502,0.00218137,-5.00026,-0.000183975
1,1,0,0,0,0.00391992,0.00140547,-5.00026,-0.000183975
1,1,0,0,0,0.0127186,0.00195775,-5.00026,-0.000183975
1,1,0,0,0,0.0216968,0.00232766,-5.00026,-0.000183975
1,1,0,0,0,0.0246207,0.00227794,-5.00026,-0.000183975
1,1,0,0,0,0.0259089,0.00222167,-5.00026,-0.000183975
1,1,0,0,0,0.0235206,0.00201766,-5.00026,-0.000183975
1,1,0,0,0,0.00863741,0.00124982,-5.00026,-0.000183975
1,1,0,0,0,0.00448815,0.00116784,-5.00026,-0.000183975
1,1,0,0,0,0.00299016,0.0010872,-5.00026,-0.000183975
1,1,0,0,0,0.0112503,0.00163638,-5.00026,-0.000183975
1,1,0,0,0,0.0414619,0.00348327,-5.00026,-0.000183975
1,1,0,0,0,0.0480922,0.00358595,-5.00026,-0.000183975
1,1,0,0,0,0.0552273,0.00385884,-5.00026,-0.000183975
1,1,0,0,0,0.0575765,0.00388544,-5.00026,-0.000183975
1,1,0,0,0,0.0270323,0.00229866,-5.00026,-0.000183975
1,1,0,0,0,0.0147028,0.00153423,-5.00026,-0.000183975
1,1,0,0,0,0.0128284,0.00142739,-5.00026,-0.000183975
1,1,0,0,0,0.0102201,0.00139457,-5.00026,-0.000183975
1,1,0,0,0,0.00390545,0.000884814,-5.00026,-0.000183975
1,1,0,0,0,0.00264017,0.000520415,-5.00026,0
1,1,0,0,0,-0.000119841,0.000409181,-5.00026,0
1,1,0,0,0,-0.00409168,0.000234125,-5.00026,0
1,1,0,0,0,-0.00432841,0.000233593,-5.00026,0
1,1,0,0,0,-0.00255376,0.000513332,-5.00026,0
1,1,0,0,0,-0.00254392,0.000639582,-5.00026,0
1,1,0,0,0,0.000520097,0.000767949,-5.00026,-0.000183975
1,1,0,0,0,0.00269037,0.000811505,-5.00026,-0.000183975
1,1,0,0,0,0.00365569,0.000792644,-5.00026,-0.000183975
1,1,0,0,0,0.00837038,0.000965248,-5.00026,-0.000183975
1,1,0,0,0,0.0301736,0.00207647,-5.00026,-0.000183975
1,1,0,0,0,0.0280509,0.00205566,-5.00026,-0.000183975
1,1,0,0,0,0.0297824,0.0022488,-5.00026,-0.000183975
1,1,0,0,0,0.0299362,0.00221455,-5.00026,-0.000183975
1,1,0,0,0,0.0178571,0.00154149,-5.00026,-0.000183975
1,1,0,0,0,0.00795648,0.00102507,-5.00026,-0.000183975
1,1,0,0,0,0.00645538,0.00104851,-5.00026,-0.000183975
1,1,0,0,0,0.00653523,0.00114958,-5.00026,-0.000183975
1,1,0,0,0,0.0195074,0.00196808,-5.00026,-0.000183975
1,1,0,0,0,0.0177423,0.00182614,-5.00026,0
1,1,0,0,0,0.0169579,0.00178098,-5.00026,0
1,1,0,0,0,0.0195434,0.00180457,-5.00026,0
1,1,0,0,0,0.0169191,0.0014562,-5.00026,0
1,1,0,0,0,0.026514,0.00188943,-5.00026,0
1,1,0,0,0,0.0440009,0.00292037,-5.00026,0
1,1,0,0,0,0.0441518,0.00283943,-5.00026,0
1,1,0,0,0,0.0427751,0.00314697,-5.00026,0
1,1,0,0,0,0.0334463,0.00286945,-5.00026,0
1,1,0,0,0,0.0173859,0.00229445,-5.00026,0
1,1,0,0,0,0.0305931,0.00331139,-5.00026,0
1,1,0,0,0,0.0262354,0.00306377,-5.00026,0
1,1,0,0,0,0.0230607,0.0026884,-5.00026,0
1,1,0,0,0,0.0178851,0.00200053,-5.00026,0
1,1,0,0,0,-0.00160808,0.000424494,-5.00026,0
1,1,0,0,0,0.000231065,0.000363373,-5.00026,0
1,1,0,0,0,0.00149845,0.000621549,-5.00026,0
1,1,0,0,0,0.00251793,0.000841607,-5.00026,0
1,1,0,0,0,0.00341575,0.00112911,-5.00026,0
1,1,0,0,0,-0.00280603,0.000969123,-5.00026,0
1,1,0,0,0,-0.00376721,0.00084551,-5.00026,0
1,1,0,0,0,-0.000976468,0.00100081,-5.00026,0
1,1,0,0,0,5.80614e-05,0.000952852,-5.00026,0
1,1,0,0,0,-0.000388994,0.000755658,-5.00026,0
1,1,0,0,0,-0.00203235,0.000559585,-5.00026,0
1,1,0,0,0,-0.00514293,0.000359515,-5.00026,0
1,1,0,0,0,-0.0067166,0.000167344,-5.00026,0
1,1,0,0,0,-0.00640063,0.000319302,-5.00026,0
1,1,0,0,0,-0.00466577,0.000556371,-5.00026,0
1,1,0,0,0,-0.00249367,0.000910863,-5.00026,0
1,1,0,0,0,-0.00200574,0.0010489,-5.00026,0
1,1,0,0,0,-0.00145286,0.00112377,-5.00026,0
1,1,0,0,0,0.0012994,0.00129319,-5.00026,0
1,1,0,0,0,0.00246967,0.00110265,-5.00026,0
1,1,0,0,0,0.000654596,0.000861194,-5.00026,0
1,1,0,0,0,0.000839583,0.000746288,-5.00026,0
1,1,0,0,0,-0.00166778,0.000559746,-5.00026,0
1,1,0,0,0,-0.00645702,0.000434414,-5.00026,0
1,1,0,0,0,-0.00644593,0.000726491,-5.00026,0
1,1,0,0,0,-0.00627545,0.000874647,-5.00026,0
1,1,0,0,0,-0.00710102,0.000875742,-5.00026,0
1,1,0,0,0,-0.00227652,0.00130902,-5.00026,0
1,1,0,0,0,0.00268278,0.0014843,-5.00026,0
1,1,0,0,0,0.00162601,0.00127291,-5.00026,0
1,1,0,0,0,0.00207971,0.00138217,-5.00026,0
1,1,0,0,0,0.00184106,0.00099918,-5.00026,0
1,1,0,0,0,-0.00275973,0.000561868,-5.00026,0
1,1,0,0,0,-0.00354317,0.000415352,-5.00026,0
1,1,0,0,0,0.0017829,0.000676609,-5.00026,-0.000183975
1,1,0,0,0,0.00439315,0.000975147,-5.00026,-0.000183975
1,1,0,0,0,-0.000253644,0.000751123,-5.00026,0
1,1,0,0,0,0.00489629,0.00096571,-5.00026,0
1,1,0,0,0,0.00798412,0.00114106,-5.00026,0
1,1,0,0,0,0.00293484,0.00079812,-5.00026,0
1,1,0,0,0,0.00248791,0.000748743,-5.00026,0
1,1,0,0,0,0.00261293,0.000702688,-5.00026,0
1,1,0,0,0,-0.00534216,0.000397449,-5.00026,0
1,1,0,0,0,-0.00693954,2.69298e-05,-5.00026,0
1,1,0,0,0,-0.00820601,-0.000260571,-5.00026,0
1,1,0,0,0,-0.00476985,-0.000207024,-5.00026,0
1,1,0,0,0,-0.000236644,1.0019e-05,-5.00026,0
1,1,0,0,0,0.0213003,0.00106786,-5.00026,0
1,1,0,0,0,0.0369423,0.00209289,-5.00026,0
1,1,0,0,0,0.0343959,0.00229599,-5.00026,0
1,1,0,0,0,0.0306403,0.00215904,-5.00026,0
1,1,0,0,0,0.0199085,0.00173097,-5.00026,0
1,1,0,0,0,-0.00231133,0.000714777,-5.00026,0
1,1,0,0,0,-0.00647017,0.000387177,-5.00026,0
1,1,0,0,0,0.000600937,0.000754926,-5.00026,0
1,1,0,0,0,0.00215339,0.000860012,-5.00026,0
1,1,0,0,0,0.00210567,0.000783174,-5.00026,0
1,1,0,0,0,0.00150951,0.000803702,-5.00026,0
1,1,0,0,0,0.00212712,0.000632245,-5.00026,0
1,1,0,0,0,0.000795394,0.000665189,-5.00026,0
1,1,0,0,0,0.00559896,0.000873527,-5.00026,0
1,1,0,0,0,0.00660053,0.000862538,-5.00026,0
1,1,0,0,0,0.00255605,0.00068177,-5.00026,0
1,1,0,0,0,0.000736582,0.000517798,-5.00026,0
1,1,0,0,0,0.000730865,0.000446434,-5.00026,0
1,1,0,0,0,7.79337e-05,0.000563,-5.00026,0
1,1,0,0,0,0.000670118,0.00067716,-5.00026,0
1,1,0,0,0,0.00407739,0.000948956,-5.00026,0
1,1,0,0,0,0.0080492,0.00141163,-5.00026,0
1,1,0,0,0,0.0146115,0.00170203,-5.00026,0
1,1,0,0,0,0.0273583,0.00250634,-5.00026,0
1,1,0,0,0,0.0303823,0.00289038,-5.00026,0
1,1,0,0,0,0.0246413,0.00258623,-5.00026,0
1,1,0,0,0,0.0246712,0.00223997,-5.00026,0
1,1,0,0,0,0.0139349,0.00156009,-5.00026,0
1,1,0,0,0,0.00679518,0.000931718,-5.00026,0
1,1,0,0,0,0.0148534,0.00128383,-5.00026,0
1,1,0,0,0,0.0127992,0.0012361,-5.00026,0
1,1,0,0,0,0.00452685,0.00102129,-5.00026,0
1,1,0,0,0,0.00323577,0.00120991,-5.00026,0
1,1,0,0,0,-0.00318164,0.000937856,-5.00026,0
1,1,0,0,0,-0.00779259,0.00066806,-5.00026,0
1,1,0,0,0,0.00207808,0.000955826,-5.00026,0
1,1,0,0,0,0.00281288,0.000895239,-5.00026,0
1,1,0,0,0,0.00468761,0.000841064,-5.00026,0
1,1,0,0,0,0.00536334,0.000643621,-5.00026,0
1,1,0,0,0,0.000391146,0.000245497,-5.00026,0
1,1,0,0,0,-0.00522559,-3.22109e-05,-5.00026,0
1,1,0,0,0,-0.0061161,-0.000258266,-5.00026,0
1,1,0,0,0,-0.00688353,-0.000141682,-5.00026,0
1,1,0,0,0,-0.00830884,-6.07311e-05,-5.00026,0
1,1,0,0,0,-0.00839479,9.95492e-05,-5.00026,0
1,1,0,0,0,-0.00426562,0.000425302,-5.00026,0
1,1,0,0,0,0.000914759,0.000882101,-5.00026,0
1,1,0,0,0,-0.000889305,0.000908003,-5.00026,0
1,1,0,0,0,-0.00117106,0.000924704,-5.00026,0
1,1,0,0,0,-0.000695536,0.000897235,-5.00026,0
1,1,0,0,0,-0.00164045,0.00085204,-5.00026,0
1,1,0,0,0,-0.000735058,0.000762803,-5.00026,0
1,1,0,0,0,0.00140097,0.000847943,-5.00026,0
1,1,0,0,0,0.00152811,0.000904986,-5.00026,0
1,1,0,0,0,-0.00164197,0.000946125,-5.00026,0
1,1,0,0,0,-0.00226686,0.000966231,-5.00026,0
1,1,0,0,0,-0.00342972,0.000832352,-5.00026,0
1,1,0,0,0,-0.00416215,0.000680544,-5.00026,0
1,1,0,0,0,-0.00475094,0.000484766,-5.00026,0
1,1,0,0,0,-0.00507478,0.000242875,-5.00026,0
1,1,0,0,0,-0.00689392,4.93467e-05,-5.00026,0
1,1,0,0,0,-0.00469079,0.000130517,-5.00026,0
1,1,0,0,0,-0.0023467,0.000494266,-5.00026,0
1,1,0,0,0,-0.000712598,0.000769574,-5.00026,0
1,1,0,0,0,0.00040219,0.000737791,-5.00026,0
1,1,0,0,0,-0.000259467,0.000823441,-5.00026,0
